Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_46_722.jpg;15;0;0;1.66296;102.5171;183.8144;-0.003532695;276.4677;1.101343
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_46_789.jpg;15;0;0;1.655712;102.537;183.7179;359.9915;277.9928;1.092853
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_46_855.jpg;15;0;0;1.645689;102.5596;183.6221;8.898589E-05;279.5182;1.082596
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_46_921.jpg;15;0;0;1.638365;102.5933;183.4964;359.9925;281.5472;1.073698
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_46_988.jpg;15;0;0;1.631646;102.6216;183.4036;359.9802;283.0652;1.069851
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_054.jpg;15;0;0;1.62219;102.6521;183.3117;359.9812;284.576;1.06424
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_120.jpg;15;0;0;1.614959;102.6851;183.2211;359.9784;286.0881;1.073279
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_187.jpg;15;0;0;1.607969;102.7324;183.1021;359.9886;288.0945;1.084034
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_254.jpg;13.50487;0;0;1.598484;102.7702;183.0142;0.005739413;289.563;1.084081
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_321.jpg;10.53339;0;0;1.594527;102.8214;182.8982;-0.004083986;291.1592;1.024541
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_388.jpg;7.498365;0;0;1.590001;102.8605;182.8119;359.9833;292.0506;0.9650757
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_454.jpg;4.50767;0.1993797;0;1.586833;102.8995;182.7255;359.9702;292.6824;0.8844725
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_521.jpg;1.51764;0.398715;0;1.594557;102.951;182.6086;359.9766;293.0891;0.7372193
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_587.jpg;0;0.6010051;0;1.609831;102.9895;182.5187;0.02153433;293.1383;0.5990388
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_653.jpg;0;0.799746;0;1.644769;103.029;182.4265;0.1175643;293.1431;0.4597747
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_720.jpg;0;0.9996207;0;1.681368;103.0698;182.3312;0.2750641;293.1432;0.3239601
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_787.jpg;0;1;0;1.724876;103.1264;182.1991;0.5723258;293.1387;0.1437469
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_853.jpg;0;1;0;1.783602;103.17;182.0964;0.8338485;293.1288;0.002134233
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_921.jpg;0;1;0;1.828446;103.2312;181.9564;1.172631;293.1537;359.9249
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_47_987.jpg;-2.963294;1;0;1.872107;103.2771;181.8496;1.345224;292.9789;359.9294
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_053.jpg;-6.007494;1;0;1.924695;103.3207;181.7431;1.308793;292.4467;0.003761374
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_120.jpg;-8.978041;1;0;1.981925;103.361;181.6319;1.264606;291.5674;0.002009526
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_187.jpg;-11.98133;1;0;2.022186;103.4106;181.4779;1.228914;289.8967;359.9339
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_252.jpg;-14.976;1;0;2.062147;103.4437;181.3589;1.167434;288.2432;359.8449
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_319.jpg;-15;1;0;2.116238;103.4732;181.2375;1.053326;286.4122;359.752
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_387.jpg;-15;1;0;2.158088;103.5071;181.0712;0.8560107;283.9277;359.6039
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_454.jpg;-15;1;0;2.199466;103.5281;180.943;0.6950654;282.0518;359.4655
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_519.jpg;-15;1;0;2.253629;103.5454;180.812;0.5266619;280.1612;359.3132
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_587.jpg;-13.49484;1;0;2.293693;103.5628;180.6333;0.2923647;277.6887;359.1077
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_653.jpg;-10.44164;1;0;2.350251;103.5731;180.496;0.1204671;276.0905;358.9871
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_720.jpg;-7.429647;1;0;2.393902;103.5817;180.3554;359.9831;274.8387;358.8983
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_787.jpg;-4.464916;1;0;2.433895;103.5931;180.1604;0.00678701;273.7482;358.9095
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_854.jpg;-1.450596;1;0;2.477701;103.6017;180.0102;0.06997527;273.3253;358.991
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_919.jpg;0;1;0;2.533615;103.6108;179.8566;0.1754107;273.2142;359.1147
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_48_987.jpg;0;1;0;2.574796;103.623;179.6466;0.3988648;273.1981;359.2972
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_054.jpg;0;1;0;2.615954;103.6324;179.4855;0.6053998;273.2126;359.4558
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_119.jpg;0;1;0;2.670549;103.6422;179.3216;0.8278883;273.2321;359.6333
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_187.jpg;0;1;0;2.712535;103.6554;179.0989;1.147511;273.2605;359.8781
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_252.jpg;0;1;0;2.753253;103.6649;178.9291;1.377918;273.2626;0.01680971
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_320.jpg;0;1;0;2.803694;103.6721;178.7601;1.405218;273.2597;-0.003831758
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_386.jpg;0;1;0;2.859092;103.6835;178.5324;1.326108;273.2646;-0.0006324721
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_454.jpg;0;1;0;2.900606;103.6926;178.358;1.308167;273.2472;-0.0007524241
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_519.jpg;0;1;0;2.954778;103.7018;178.1806;1.32154;273.2278;-0.0008548981
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_586.jpg;0;1;0;2.995353;103.7144;177.9397;1.373827;273.2006;-0.001352867
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_653.jpg;0;1;0;3.03527;103.7238;177.7567;1.38442;273.1834;-0.001492945
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_719.jpg;0;1;0;3.091769;103.7334;177.5715;1.377886;273.1651;-0.001532066
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_785.jpg;0;1;0;3.133259;103.7462;177.3205;1.37775;273.1464;-0.001078801
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_853.jpg;0;1;0;3.173096;103.7559;177.1294;1.381048;273.1292;-0.001543207
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_919.jpg;1.493958;1;0;3.227857;103.7657;176.9358;1.386318;273.1418;-0.001548385
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_49_986.jpg;4.487765;1;0;3.267192;103.782;176.6743;1.383537;273.6201;-0.00419671
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_053.jpg;7.46654;1;0;3.306502;103.7986;176.4761;1.363495;274.444;0.03076048
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_119.jpg;10.49571;1;0;3.356477;103.8201;176.277;1.298387;275.6862;0.1054853
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_186.jpg;13.45806;1;0;3.392556;103.8589;176.0114;1.098665;278.0339;0.2739902
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_252.jpg;10.444;1;0;3.428003;103.8949;175.812;0.8852499;279.8494;0.4357175
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_318.jpg;7.457346;1;0;3.480498;103.9354;175.6114;0.6531672;281.3526;0.6105862
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_385.jpg;4.465342;1;0;3.519406;103.9948;175.3412;0.3592345;282.7236;0.832256
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_452.jpg;1.45615;1;0;3.558264;104.0419;175.1357;0.1730976;283.2761;0.9576424
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_518.jpg;0;1;0;3.609021;104.09;174.9271;0.0305556;283.4617;1.026649
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_585.jpg;0;1;0;3.646359;104.1564;174.6432;359.9942;283.5008;1.055001
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_651.jpg;0;1;0;3.682223;104.2072;174.4266;0.04275692;283.4912;1.019054
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_719.jpg;0;1;0;3.732763;104.2588;174.2072;0.1202921;283.4759;0.9379401
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_785.jpg;0;1;0;3.770635;104.3292;173.9103;0.2923501;283.4645;0.7998625
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_851.jpg;0;1;0;3.807688;104.3827;173.6844;0.4645141;283.4495;0.6749374
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_918.jpg;0;1;0;3.857188;104.4368;173.4558;0.6595857;283.4305;0.5306888
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_50_985.jpg;0;0.8025193;0;3.891724;104.5095;173.1477;0.9368739;283.401;0.3237689
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_052.jpg;0;0.6007121;0;3.918375;104.5642;172.9151;1.133195;283.3726;0.1669996
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_118.jpg;0;0.4009418;0;3.939091;104.6187;172.6822;1.296575;283.3406;0.01211185
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_186.jpg;0;0.2021294;0;3.94487;104.6939;172.3736;1.404662;283.3778;359.9933
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_251.jpg;0;0.001756191;0;3.942686;104.7498;172.1443;1.384041;283.403;-0.005549974
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_318.jpg;0;0;0;3.926934;104.8051;171.9167;1.294446;283.4283;-0.005247871
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_384.jpg;0;0;0;3.914537;104.8782;171.6159;1.091572;283.4594;-0.004638474
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_451.jpg;-3.007035;0;0;3.901966;104.9314;171.3917;0.8915423;283.2923;359.9758
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_518.jpg;-5.95282;0;0;3.884448;104.9813;171.1682;0.6559871;282.7852;359.896
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_585.jpg;-8.998833;0;0;3.870041;105.0405;170.871;0.2926439;281.4894;359.6618
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_651.jpg;-9.038465;0;0;3.854213;105.0784;170.6487;359.9893;280.1988;359.3887
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_718.jpg;-6.069592;0;0;3.834454;105.1138;170.4254;359.7775;279.0603;359.1451
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_784.jpg;-3.097479;0;0;3.819622;105.159;170.1257;359.6624;278.061;358.9449
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_851.jpg;-0.04827976;0;0;3.806069;105.1932;169.8986;359.7577;277.7375;358.9753
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_917.jpg;0;0;0;3.781416;105.2266;169.6706;359.9526;277.7052;359.1067
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_51_985.jpg;0;0;0;3.768773;105.2683;169.3694;0.1106785;277.7112;359.2589
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_052.jpg;0;0;0;3.756888;105.2989;169.1452;0.170725;277.7141;359.3737
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_117.jpg;0;0;0;3.740521;105.3291;168.9224;0.1939207;277.7149;359.4871
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_183.jpg;0;0;0;3.728277;105.369;168.6274;0.1720678;277.7151;359.6363
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_250.jpg;0;0;0;3.716035;105.3987;168.4076;0.1213321;277.7151;359.7447
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_317.jpg;0;0;0;3.699697;105.4282;168.1889;0.04669058;277.715;359.8482
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_384.jpg;0;0;0;3.687423;105.4673;167.8989;359.9189;277.7148;359.9757
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_451.jpg;0;0;0;3.675128;105.4964;167.6826;359.8084;277.7145;0.06174172
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_517.jpg;0;0;0;3.658561;105.5251;167.4667;359.7108;277.705;0.1158241
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_584.jpg;0;0;0;3.645678;105.5632;167.1796;359.6051;277.689;0.1520278
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_650.jpg;0;0;0;3.632791;105.5917;166.9648;359.5471;277.6761;0.1527412
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_717.jpg;0;0;0;3.616078;105.6202;166.7506;359.4933;277.6675;0.1458692
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_784.jpg;0;0;0;3.60316;105.6583;166.466;359.438;277.6589;0.1199017
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_850.jpg;0;0;0;3.590932;105.6868;166.2535;359.3926;277.6577;0.1026051
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_916.jpg;0;0;0;3.573911;105.7149;166.0412;359.3762;277.6453;0.05287106
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_52_983.jpg;0;0;0;3.561722;105.7527;165.7595;359.3458;277.642;0.005012005
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_53_050.jpg;0;0;0;3.549611;105.781;165.5491;359.3201;277.6417;359.9736
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_53_116.jpg;0;0;0;3.532557;105.8098;165.339;359.3291;277.6561;359.9841
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_53_183.jpg;0;0;0;3.520482;105.8474;165.06;359.3291;277.6601;359.981
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_53_250.jpg;0;0;0;3.508513;105.8755;164.8517;359.3242;277.6608;359.9785
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_53_317.jpg;0;0;0;3.491768;105.9039;164.6437;359.347;277.6732;0.009511759
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_53_383.jpg;0;0;0;3.479863;105.9411;164.3677;359.3643;277.6765;0.03339681
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_53_450.jpg;0;0;0;3.468053;105.9688;164.1616;359.3697;277.6769;0.04778912
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_05_53_516.jpg;0;0;0;3.451601;105.9961;163.9558;359.3986;277.6656;0.02892617
